1.297000000000000064e+01,2.192000000000000171e+01,1.411999999999999922e+01,1.755999999999999872e+01,1.671000000000000085e+01,1.496000000000000085e+01
1.306000000000000050e+01,2.192999999999999972e+01,1.416999999999999993e+01,1.755999999999999872e+01,1.671999999999999886e+01,1.498000000000000043e+01
1.301999999999999957e+01,2.192999999999999972e+01,1.418999999999999950e+01,1.751999999999999957e+01,1.667000000000000171e+01,1.489000000000000057e+01
1.297000000000000064e+01,2.192999999999999972e+01,1.419999999999999929e+01,1.753999999999999915e+01,1.669000000000000128e+01,1.485999999999999943e+01
1.300999999999999979e+01,2.198000000000000043e+01,1.417999999999999972e+01,1.746000000000000085e+01,1.676999999999999957e+01,1.496000000000000085e+01
